id,site,image_url,width,height,published_at,name,description,page_url,names,descriptions,page_urls,source_count,tags
10752,storyset,https://stories.freepiklabs.com/storage/73171/Muslim-graduation_Mesa-de-trabajo-1.svg,500,500,2024-06-04T12:07:45,Muslim graduation,,https://storyset.com/illustration/muslim-graduation/rafiki,Muslim graduation,,https://storyset.com/illustration/muslim-graduation/rafiki,1,Graduation|Student|education|woman
10751,storyset,https://stories.freepiklabs.com/storage/69843/Muslim-graduation-01.svg,500,500,2024-06-04T12:07:45,Muslim graduation,,https://storyset.com/illustration/muslim-graduation/pana,Muslim graduation,,https://storyset.com/illustration/muslim-graduation/pana,1,Graduation|Student|education|woman
10750,storyset,https://stories.freepiklabs.com/storage/68873/Muslim-graduation-01.svg,500,500,2024-06-04T12:07:45,Muslim graduation,,https://storyset.com/illustration/muslim-graduation/bro,Muslim graduation,,https://storyset.com/illustration/muslim-graduation/bro,1,Graduation|Student|education|woman
10749,storyset,https://stories.freepiklabs.com/storage/68740/Muslim-graduation_Mesa-de-trabajo-1.svg,500,500,2024-06-04T12:07:45,Muslim graduation,,https://storyset.com/illustration/muslim-graduation/cuate,Muslim graduation,,https://storyset.com/illustration/muslim-graduation/cuate,1,Graduation|Student|education|woman
10748,storyset,https://stories.freepiklabs.com/storage/68621/Muslim-Graduation_Mesa-de-trabajo-1.svg,500,500,2024-06-04T12:07:45,Muslim graduation,,https://storyset.com/illustration/muslim-graduation/amico,Muslim graduation,,https://storyset.com/illustration/muslim-graduation/amico,1,Graduation|Student|education|woman
10747,storyset,https://stories.freepiklabs.com/storage/70112/Islamic-new-year_Mesa-de-trabajo-1.svg,500,500,2024-06-03T13:50:45,Islamic new year,,https://storyset.com/illustration/islamic-new-year/rafiki,Islamic new year,,https://storyset.com/illustration/islamic-new-year/rafiki,1,Celebration|new year|people
10746,storyset,https://stories.freepiklabs.com/storage/63345/Islamic-new-year-(2)_Mesa-de-trabajo-1.svg,500,500,2024-06-03T13:50:45,Islamic new year,,https://storyset.com/illustration/islamic-new-year/cuate,Islamic new year,,https://storyset.com/illustration/islamic-new-year/cuate,1,Celebration|new year|people
10745,storyset,https://stories.freepiklabs.com/storage/63337/Islamic-New-Year-(1)-01.svg,500,500,2024-06-03T13:50:45,Islamic new year,,https://storyset.com/illustration/islamic-new-year/bro,Islamic new year,,https://storyset.com/illustration/islamic-new-year/bro,1,Celebration|new year|people
10744,storyset,https://stories.freepiklabs.com/storage/62568/Islamic-new-year-(1)-01.svg,500,500,2024-06-03T13:50:45,Islamic new year,,https://storyset.com/illustration/islamic-new-year/pana,Islamic new year,,https://storyset.com/illustration/islamic-new-year/pana,1,Celebration|new year|people
10743,storyset,https://stories.freepiklabs.com/storage/62558/Islamic-New-Year_Mesa-de-trabajo-1.svg,500,500,2024-06-03T13:50:45,Islamic new year,,https://storyset.com/illustration/islamic-new-year/amico,Islamic new year,,https://storyset.com/illustration/islamic-new-year/amico,1,Celebration|new year|people
10742,storyset,https://stories.freepiklabs.com/storage/69857/Asian-family_Mesa-de-trabajo-1.svg,500,500,2024-06-03T13:48:59,Asian family,,https://storyset.com/illustration/asian-family/rafiki,Asian family,,https://storyset.com/illustration/asian-family/rafiki,1,Family|Fun|children|happy|park
10741,storyset,https://stories.freepiklabs.com/storage/62916/Asian-family-01.svg,500,500,2024-06-03T13:48:59,Asian family,,https://storyset.com/illustration/asian-family/bro,Asian family,,https://storyset.com/illustration/asian-family/bro,1,Family|children|culture|happy|home
10740,storyset,https://stories.freepiklabs.com/storage/62687/Asian-family_Mesa-de-trabajo-1.svg,500,500,2024-06-03T13:48:59,Asian family,,https://storyset.com/illustration/asian-family/cuate,Asian family,,https://storyset.com/illustration/asian-family/cuate,1,Family|Love|children|culture|happy
10739,storyset,https://stories.freepiklabs.com/storage/62576/Asian-family-01.svg,500,500,2024-06-03T13:48:59,Asian family,,https://storyset.com/illustration/asian-family/pana,Asian family,,https://storyset.com/illustration/asian-family/pana,1,Family|Love|children|happy|park
10738,storyset,https://stories.freepiklabs.com/storage/62447/Asian-Family_Mesa-de-trabajo-1.svg,500,500,2024-06-03T13:48:59,Asian family,,https://storyset.com/illustration/asian-family/amico,Asian family,,https://storyset.com/illustration/asian-family/amico,1,City|Family|building|children|happy
10737,storyset,https://stories.freepiklabs.com/storage/69856/African-family_Mesa-de-trabajo-1.svg,500,500,2024-06-03T13:48:45,African family,,https://storyset.com/illustration/african-family/rafiki,African family,,https://storyset.com/illustration/african-family/rafiki,1,Family|children|happy|home|play
10736,storyset,https://stories.freepiklabs.com/storage/62910/African-family-(1)-01.svg,500,500,2024-06-03T13:48:45,African family,,https://storyset.com/illustration/african-family/bro,African family,,https://storyset.com/illustration/african-family/bro,1,Family|children|culture|happy|home
10735,storyset,https://stories.freepiklabs.com/storage/62909/African-family_Mesa-de-trabajo-1.svg,500,500,2024-06-03T13:48:45,African family,,https://storyset.com/illustration/african-family/cuate,African family,,https://storyset.com/illustration/african-family/cuate,1,Family|Love|children|happy|home
10734,storyset,https://stories.freepiklabs.com/storage/62575/African-family-01.svg,750,500,2024-06-03T13:48:45,African family,,https://storyset.com/illustration/african-family/pana,African family,,https://storyset.com/illustration/african-family/pana,1,Family|Love|children|happy|home
10733,storyset,https://stories.freepiklabs.com/storage/62446/African-Family_Mesa-de-trabajo-1.svg,500,500,2024-06-03T13:48:45,African family,,https://storyset.com/illustration/african-family/amico,African family,,https://storyset.com/illustration/african-family/amico,1,Family|Love|children|happy|home
4603,storyset,https://stories.freepiklabs.com/storage/60502/Horseback-riding_Mesa-de-trabajo-1.svg,500,500,2024-06-03T13:36:59,Horseback riding,,https://storyset.com/illustration/horseback-riding/cuate,Horseback riding,,https://storyset.com/illustration/horseback-riding/cuate,1,Animal|Nature|Sport|equipment|hobby|horse|walking
1552,storyset,https://stories.freepiklabs.com/storage/60503/Unicorn-with-rainbow-(1)_Mesa-de-trabajo-1.svg,500,500,2024-06-03T13:36:08,Unicorn with rainbow,,https://storyset.com/illustration/unicorn-with-rainbow/cuate,Unicorn with rainbow,,https://storyset.com/illustration/unicorn-with-rainbow/cuate,1,Animal|Magic|fantasy|unicorn
3863,storyset,https://stories.freepiklabs.com/storage/56263/Online-resume_Mesa-de-trabajo-1.svg,500,500,2024-06-03T10:43:39,Online resume,,https://storyset.com/illustration/online-resume/cuate,Online resume,,https://storyset.com/illustration/online-resume/cuate,1,Job|Online|devices|human resources|information|resume
3518,storyset,https://stories.freepiklabs.com/storage/56262/Medical-care_Mesa-de-trabajo-1.svg,500,500,2024-06-03T10:42:39,Medical care,,https://storyset.com/illustration/medical-care/cuate,Medical care,,https://storyset.com/illustration/medical-care/cuate,1,Doctor|Elderly|Health
3441,storyset,https://stories.freepiklabs.com/storage/56261/Cohort-analysis_Mesa-de-trabajo-1.svg,500,500,2024-06-03T10:41:41,Cohort analysis,,https://storyset.com/illustration/cohort-analysis/cuate,Cohort analysis,,https://storyset.com/illustration/cohort-analysis/cuate,1,Consulting|Marketing|Work|analysis|business|chart|worker
3399,storyset,https://stories.freepiklabs.com/storage/56260/Empty-street_Mesa-de-trabajo-1.svg,750,500,2024-06-03T10:40:52,Empty street,,https://storyset.com/illustration/empty-street/cuate,Empty street,,https://storyset.com/illustration/empty-street/cuate,1,City|building|road|street
3361,storyset,https://stories.freepiklabs.com/storage/56259/Location-review_Mesa-de-trabajo-1.svg,500,500,2024-06-03T10:40:17,Location review,,https://storyset.com/illustration/location-review/cuate,Location review,,https://storyset.com/illustration/location-review/cuate,1,Device|Online|app|location|map|phone|user
3327,storyset,https://stories.freepiklabs.com/storage/56266/Happy-announcement-(1)_Mesa-de-trabajo-1.svg,500,500,2024-06-03T10:39:27,Happy announcement,,https://storyset.com/illustration/happy-announcement/cuate,Happy announcement,,https://storyset.com/illustration/happy-announcement/cuate,1,Celebration|Emotions|couple|emotion|happy|speaker
3268,storyset,https://stories.freepiklabs.com/storage/56257/Select-player_Mesa-de-trabajo-1.svg,750,500,2024-06-03T10:38:39,Select player,,https://storyset.com/illustration/select-player/cuate,Select player,,https://storyset.com/illustration/select-player/cuate,1,Fun|Online|choice|game|hobby|play
3200,storyset,https://stories.freepiklabs.com/storage/56256/Code-snippets_Mesa-de-trabajo-1.svg,500,500,2024-06-03T10:37:48,Code snippets,,https://storyset.com/illustration/code-snippets/cuate,Code snippets,,https://storyset.com/illustration/code-snippets/cuate,1,coding|programming|software|text|website
3182,storyset,https://stories.freepiklabs.com/storage/56255/Pop-up_Mesa-de-trabajo-1.svg,500,500,2024-06-03T10:36:52,Pop-up,,https://storyset.com/illustration/pop-up/cuate,Pop-up,,https://storyset.com/illustration/pop-up/cuate,1,Marketing|Online|internet|sales|web
3105,storyset,https://stories.freepiklabs.com/storage/56254/Edit-photo_Mesa-de-trabajo-1.svg,500,500,2024-06-03T10:35:53,Edit photo,,https://storyset.com/illustration/edit-photo/cuate,Edit photo,,https://storyset.com/illustration/edit-photo/cuate,1,Work|designer|digital|graphic design|software|tool
3102,storyset,https://stories.freepiklabs.com/storage/31689/_Edit-photo-01.svg,500,500,2024-06-03T10:35:04,Edit photo,,https://storyset.com/illustration/edit-photo/pana,Edit photo,,https://storyset.com/illustration/edit-photo/pana,1,Work|app|digital|graphic design|phone|software|tool
4456,storyset,https://stories.freepiklabs.com/storage/55955/Chat-bot_Mesa-de-trabajo-1.svg,500,500,2024-06-03T10:34:29,Chat bot,,https://storyset.com/illustration/chat-bot/cuate,Chat bot,,https://storyset.com/illustration/chat-bot/cuate,1,Communication|Online|Robot|chat|customer
4418,storyset,https://stories.freepiklabs.com/storage/55954/Online-article_Mesa-de-trabajo-1.svg,500,500,2024-06-03T10:33:48,Online article,,https://storyset.com/illustration/online-article/cuate,Online article,,https://storyset.com/illustration/online-article/cuate,1,Online|Work|imagination|text|user|writing
4229,storyset,https://stories.freepiklabs.com/storage/55890/Instant-information_Mesa-de-trabajo-1.svg,500,500,2024-06-03T10:32:48,Instant information,,https://storyset.com/illustration/instant-information/cuate,Instant information,,https://storyset.com/illustration/instant-information/cuate,1,Device|Online|information|text|user
4117,storyset,https://stories.freepiklabs.com/storage/55889/Eating-donuts_Mesa-de-trabajo-1.svg,500,500,2024-06-03T10:31:54,Eating donuts,,https://storyset.com/illustration/eating-donuts/cuate,Eating donuts,,https://storyset.com/illustration/eating-donuts/cuate,1,Food|eat|happy|home|people
4090,storyset,https://stories.freepiklabs.com/storage/55885/Mobile-encryption_Mesa-de-trabajo-1.svg,500,500,2024-06-03T10:31:23,Mobile encryption,,https://storyset.com/illustration/mobile-encryption/cuate,Mobile encryption,,https://storyset.com/illustration/mobile-encryption/cuate,1,app|coding|devices|phone|security|user
3849,storyset,https://stories.freepiklabs.com/storage/55884/Landscape-mode_Mesa-de-trabajo-1.svg,500,500,2024-06-03T08:46:41,Landscape mode,,https://storyset.com/illustration/landscape-mode/cuate,Landscape mode,,https://storyset.com/illustration/landscape-mode/cuate,1,choice|devices|mobile|user
3868,storyset,https://stories.freepiklabs.com/storage/55883/Feedback_Mesa-de-trabajo-1.svg,500,500,2024-06-03T08:45:57,Feedback,,https://storyset.com/illustration/feedback/cuate,Feedback,,https://storyset.com/illustration/feedback/cuate,1,Communication|Online|Social media|information|like|mobile|user
3796,storyset,https://stories.freepiklabs.com/storage/55882/Through-the-park_Mesa-de-trabajo-1.svg,750,500,2024-06-03T08:44:56,Through the park,,https://storyset.com/illustration/through-the-park/cuate,Through the park,,https://storyset.com/illustration/through-the-park/cuate,1,Elderly|animals|kids|park|walking
3509,storyset,https://stories.freepiklabs.com/storage/55881/Reading-comics_Mesa-de-trabajo-1.svg,500,500,2024-06-03T08:43:25,Reading comics,,https://storyset.com/illustration/reading-comics/cuate,Reading comics,,https://storyset.com/illustration/reading-comics/cuate,1,Book|enjoy|entertainment|hobby|leisure|read
3427,storyset,https://stories.freepiklabs.com/storage/55880/Recording-a-movie_Mesa-de-trabajo-1.svg,750,500,2024-06-03T08:42:17,Recording a movie,,https://storyset.com/illustration/recording-a-movie/cuate,Recording a movie,,https://storyset.com/illustration/recording-a-movie/cuate,1,Art|Work|camera|movie|production|team|video
4908,storyset,https://stories.freepiklabs.com/storage/55312/Discovery_Mesa-de-trabajo-1.svg,500,500,2024-06-03T08:38:24,Discovery,,https://storyset.com/illustration/discovery/cuate,Discovery,,https://storyset.com/illustration/discovery/cuate,1,Science|night
5130,storyset,https://stories.freepiklabs.com/storage/55311/Back-to-back_Mesa-de-trabajo-1.svg,500,500,2024-06-03T08:37:44,Back to back,,https://storyset.com/illustration/back-to-back/cuate,Back to back,,https://storyset.com/illustration/back-to-back/cuate,1,support|team|teamwork
4867,storyset,https://stories.freepiklabs.com/storage/55310/Pipeline-maintenance_Mesa-de-trabajo-1.svg,750,500,2024-06-03T08:36:47,Pipeline maintenance,,https://storyset.com/illustration/pipeline-maintenance/cuate,Pipeline maintenance,,https://storyset.com/illustration/pipeline-maintenance/cuate,1,Work|construction|maintenance|people|safety
5159,storyset,https://stories.freepiklabs.com/storage/55309/London_Mesa-de-trabajo-1.svg,750,500,2024-06-03T08:36:19,London,,https://storyset.com/illustration/london/cuate,London,,https://storyset.com/illustration/london/cuate,1,City|Family|Travel|building|children|culture|holiday
4775,storyset,https://stories.freepiklabs.com/storage/55420/Firefighter_Mesa-de-trabajo-1.svg,500,500,2024-06-03T08:35:13,Firefighter,,https://storyset.com/illustration/firefighter/cuate,Firefighter,,https://storyset.com/illustration/firefighter/cuate,1,Transport|Work|professional|safety|worker
4730,storyset,https://stories.freepiklabs.com/storage/55308/Coach_Mesa-de-trabajo-1.svg,500,500,2024-06-03T08:33:57,Coach,,https://storyset.com/illustration/coach/cuate,Coach,,https://storyset.com/illustration/coach/cuate,1,Sport|fitness|motivation|support|training|workout
4656,storyset,https://stories.freepiklabs.com/storage/55307/Finance-app_Mesa-de-trabajo-1.svg,500,500,2024-06-03T08:32:47,Finance app,,https://storyset.com/illustration/finance-app/cuate,Finance app,,https://storyset.com/illustration/finance-app/cuate,1,Money|app|economy|finance|phone
4689,storyset,https://stories.freepiklabs.com/storage/55306/Healthy-lifestyle_Mesa-de-trabajo-1.svg,750,500,2024-06-03T08:31:33,Healthy lifestyle,,https://storyset.com/illustration/healthy-lifestyle/cuate,Healthy lifestyle,,https://storyset.com/illustration/healthy-lifestyle/cuate,1,Food|workout
4560,storyset,https://stories.freepiklabs.com/storage/55305/Operating-system-upgrade_Mesa-de-trabajo-1.svg,500,500,2024-06-03T08:30:08,Operating system upgrade,,https://storyset.com/illustration/operating-system-upgrade/cuate,Operating system upgrade,,https://storyset.com/illustration/operating-system-upgrade/cuate,1,Upload|phone|process|worker
4519,storyset,https://stories.freepiklabs.com/storage/55419/Moving_Mesa-de-trabajo-1.svg,750,500,2024-06-03T08:28:51,Moving,,https://storyset.com/illustration/moving/cuate,Moving,,https://storyset.com/illustration/moving/cuate,1,Real estate|couple|home
10675,storyset,https://stories.freepiklabs.com/storage/104028/Hamburger-01.svg,500,500,2024-05-22T12:12:10,Hamburger,,https://storyset.com/illustration/hamburger/bro,Hamburger,,https://storyset.com/illustration/hamburger/bro,1,Food|eat|like
10732,storyset,https://stories.freepiklabs.com/storage/16268/Boos-Your-Inmune-System_Mesa-de-trabajo-1.svg,500,500,2024-04-12T10:19:37,Boost your immune system,,https://storyset.com/illustration/boost-your-inmune-system/amico,Boost your immune system,,https://storyset.com/illustration/boost-your-inmune-system/amico,1,Health|advice|habit|people|prevention|self care
10731,storyset,https://stories.freepiklabs.com/storage/16170/Boost-your-Inmune-System-01.svg,500,500,2024-04-12T10:19:37,Boost your immune system,,https://storyset.com/illustration/boost-your-inmune-system/bro,Boost your immune system,,https://storyset.com/illustration/boost-your-inmune-system/bro,1,Health|advice|habit|people|prevention|self care
10730,storyset,https://stories.freepiklabs.com/storage/16128/Boost-your-inmune-system_Mesa-de-trabajo-1.svg,750,500,2024-04-12T10:19:37,Boost your immune system,,https://storyset.com/illustration/boost-your-inmune-system/cuate,Boost your immune system,,https://storyset.com/illustration/boost-your-inmune-system/cuate,1,Health|advice|habit|people|prevention|self care
10729,storyset,https://stories.freepiklabs.com/storage/16072/Boost-your-inmune-system-01.svg,750,500,2024-04-12T10:19:37,Boost your immune system,,https://storyset.com/illustration/boost-your-inmune-system/pana,Boost your immune system,,https://storyset.com/illustration/boost-your-inmune-system/pana,1,Health|advice|people|prevention|self care|woman
10728,storyset,https://stories.freepiklabs.com/storage/15854/Boost-your-inmune-system_Artboard-1.svg,500,500,2024-04-12T10:19:37,Boost your immune system,,https://storyset.com/illustration/boost-your-inmune-system/rafiki,Boost your immune system,,https://storyset.com/illustration/boost-your-inmune-system/rafiki,1,Health|advice|people|prevention|self care|superhero
8692,storyset,https://stories.freepiklabs.com/storage/103800/SEO-analytics-team_Mesa-de-trabajo-1.svg,750,500,2024-03-25T09:48:44,SEO analytics team,,https://storyset.com/illustration/seo-analytics-team/cuate,SEO analytics team,,https://storyset.com/illustration/seo-analytics-team/cuate,1,Data|Marketing|Work|business|seo|team
10727,storyset,https://stories.freepiklabs.com/storage/103026/Blood-research-01.svg,500,500,2024-01-30T09:12:58,blood research,,https://storyset.com/illustration/blood-research/pana,blood research,,https://storyset.com/illustration/blood-research/pana,1,
10726,storyset,https://stories.freepiklabs.com/storage/82440/blood-research-01.svg,750,500,2024-01-23T16:22:13,blood research,,https://storyset.com/illustration/blood-research/bro,blood research,,https://storyset.com/illustration/blood-research/bro,1,
10725,storyset,https://stories.freepiklabs.com/storage/81977/Blood-research_Mesa-de-trabajo-1.svg,500,500,2024-01-23T16:22:13,blood research,,https://storyset.com/illustration/blood-research/cuate,blood research,,https://storyset.com/illustration/blood-research/cuate,1,
10724,storyset,https://stories.freepiklabs.com/storage/79973/Blood-Research_Mesa-de-trabajo-1.svg,500,500,2024-01-23T16:22:13,blood research,,https://storyset.com/illustration/blood-research/amico,blood research,,https://storyset.com/illustration/blood-research/amico,1,
10723,storyset,https://stories.freepiklabs.com/storage/74790/Rice-field_Mesa-de-trabajo-1.svg,500,500,2024-01-19T12:27:38,rice field,,https://storyset.com/illustration/rice-field/rafiki,rice field,,https://storyset.com/illustration/rice-field/rafiki,1,Industry|agriculture
10722,storyset,https://stories.freepiklabs.com/storage/71332/Rice-field-01.svg,500,500,2024-01-19T12:27:38,rice field,,https://storyset.com/illustration/rice-field/pana,rice field,,https://storyset.com/illustration/rice-field/pana,1,Industry|agriculture
10721,storyset,https://stories.freepiklabs.com/storage/69874/Rice-field-01.svg,500,500,2024-01-19T12:27:38,rice field,,https://storyset.com/illustration/rice-field/bro,rice field,,https://storyset.com/illustration/rice-field/bro,1,Industry|agriculture
10720,storyset,https://stories.freepiklabs.com/storage/69779/Rice-field_Mesa-de-trabajo-1.svg,500,500,2024-01-19T12:27:38,rice field,,https://storyset.com/illustration/rice-field/cuate,rice field,,https://storyset.com/illustration/rice-field/cuate,1,Industry|agriculture
10719,storyset,https://stories.freepiklabs.com/storage/68910/Rice-Field_Mesa-de-trabajo-1.svg,500,500,2024-01-19T12:27:38,rice field,,https://storyset.com/illustration/rice-field/amico,rice field,,https://storyset.com/illustration/rice-field/amico,1,Industry|agriculture
10718,storyset,https://stories.freepiklabs.com/storage/74789/Aloe-vera_Mesa-de-trabajo-1.svg,500,500,2024-01-19T12:17:33,aloe vera,,https://storyset.com/illustration/aloe-vera/rafiki,aloe vera,,https://storyset.com/illustration/aloe-vera/rafiki,1,Nature|plant
10717,storyset,https://stories.freepiklabs.com/storage/71331/Aloe-vera-01.svg,500,500,2024-01-19T12:17:33,aloe vera,,https://storyset.com/illustration/aloe-vera/pana,aloe vera,,https://storyset.com/illustration/aloe-vera/pana,1,Nature|plant
10716,storyset,https://stories.freepiklabs.com/storage/69873/Aloe-vera-01.svg,500,500,2024-01-19T12:17:33,aloe vera,,https://storyset.com/illustration/aloe-vera/bro,aloe vera,,https://storyset.com/illustration/aloe-vera/bro,1,Beauty|Nature|plant|self care
10715,storyset,https://stories.freepiklabs.com/storage/69778/Aloe-vera_Mesa-de-trabajo-1.svg,500,500,2024-01-19T12:17:33,aloe vera,,https://storyset.com/illustration/aloe-vera/cuate,aloe vera,,https://storyset.com/illustration/aloe-vera/cuate,1,Nature|plant
10714,storyset,https://stories.freepiklabs.com/storage/68909/Aloe-Vera_Mesa-de-trabajo-1.svg,500,500,2024-01-19T12:17:33,aloe vera,,https://storyset.com/illustration/aloe-vera/amico,aloe vera,,https://storyset.com/illustration/aloe-vera/amico,1,Nature|plant
10713,storyset,https://stories.freepiklabs.com/storage/74788/Strelitzia-plant_Mesa-de-trabajo-1.svg,500,500,2024-01-19T11:09:06,strelitzia plant,,https://storyset.com/illustration/strelitzia-plant/rafiki,strelitzia plant,,https://storyset.com/illustration/strelitzia-plant/rafiki,1,Nature|plant
10712,storyset,https://stories.freepiklabs.com/storage/71330/Strelitzia-plant-01.svg,500,500,2024-01-19T11:09:06,strelitzia plant,,https://storyset.com/illustration/strelitzia-plant/pana,strelitzia plant,,https://storyset.com/illustration/strelitzia-plant/pana,1,Nature|plant
10711,storyset,https://stories.freepiklabs.com/storage/69872/Strelitzia-plant-01.svg,500,500,2024-01-19T11:09:06,strelitzia plant,,https://storyset.com/illustration/strelitzia-plant/bro,strelitzia plant,,https://storyset.com/illustration/strelitzia-plant/bro,1,Nature|plant
10710,storyset,https://stories.freepiklabs.com/storage/69777/Strelitzia-plant-_Mesa-de-trabajo-1.svg,500,500,2024-01-19T11:09:06,strelitzia plant,,https://storyset.com/illustration/strelitzia-plant/cuate,strelitzia plant,,https://storyset.com/illustration/strelitzia-plant/cuate,1,Nature|plant
10709,storyset,https://stories.freepiklabs.com/storage/68908/Strelitzia-Plant_Mesa-de-trabajo-1.svg,500,500,2024-01-19T11:09:06,strelitzia plant,,https://storyset.com/illustration/strelitzia-plant/amico,strelitzia plant,,https://storyset.com/illustration/strelitzia-plant/amico,1,Nature|plant
10708,storyset,https://stories.freepiklabs.com/storage/74787/Indoor-plants_Mesa-de-trabajo-1.svg,750,500,2024-01-19T11:03:09,indoor plants,,https://storyset.com/illustration/indoor-plants/rafiki,indoor plants,,https://storyset.com/illustration/indoor-plants/rafiki,1,Nature|home|plant
10707,storyset,https://stories.freepiklabs.com/storage/71329/Indoor-plants-01.svg,750,500,2024-01-19T11:03:09,indoor plants,,https://storyset.com/illustration/indoor-plants/pana,indoor plants,,https://storyset.com/illustration/indoor-plants/pana,1,Nature|home|plant
10706,storyset,https://stories.freepiklabs.com/storage/69871/Indoor-plants-01.svg,750,500,2024-01-19T11:03:09,indoor plants,,https://storyset.com/illustration/indoor-plants/bro,indoor plants,,https://storyset.com/illustration/indoor-plants/bro,1,Nature|home|plant
10705,storyset,https://stories.freepiklabs.com/storage/69776/Indoor-plants_Mesa-de-trabajo-1.svg,750,500,2024-01-19T11:03:09,indoor plants,,https://storyset.com/illustration/indoor-plants/cuate,indoor plants,,https://storyset.com/illustration/indoor-plants/cuate,1,Nature|home|nature
10704,storyset,https://stories.freepiklabs.com/storage/68907/Indoor-Plants_Mesa-de-trabajo-1.svg,500,500,2024-01-19T11:03:09,indoor plants,,https://storyset.com/illustration/indoor-plants/amico,indoor plants,,https://storyset.com/illustration/indoor-plants/amico,1,Nature|home|plant
10703,storyset,https://stories.freepiklabs.com/storage/74786/Potted-plants_Mesa-de-trabajo-1.svg,500,500,2024-01-12T12:05:34,potted plants,,https://storyset.com/illustration/potted-plants/rafiki,potted plants,,https://storyset.com/illustration/potted-plants/rafiki,1,Nature|gardening|plant
10702,storyset,https://stories.freepiklabs.com/storage/71328/Potted-plants-01.svg,500,500,2024-01-12T12:05:34,potted plants,,https://storyset.com/illustration/potted-plants/pana,potted plants,,https://storyset.com/illustration/potted-plants/pana,1,Nature|gardening|plant
10701,storyset,https://stories.freepiklabs.com/storage/69870/Potted-plants-01.svg,500,500,2024-01-12T12:05:34,potted plants,,https://storyset.com/illustration/potted-plants/bro,potted plants,,https://storyset.com/illustration/potted-plants/bro,1,Nature|gardening|plant
10700,storyset,https://stories.freepiklabs.com/storage/69775/Potted-plants_Mesa-de-trabajo-1.svg,750,500,2024-01-12T12:05:34,potted plants,,https://storyset.com/illustration/potted-plants/cuate,potted plants,,https://storyset.com/illustration/potted-plants/cuate,1,Nature|gardening|plant
10699,storyset,https://stories.freepiklabs.com/storage/68906/Potted-Plants_Mesa-de-trabajo-1.svg,500,500,2024-01-12T12:05:34,potted plants,,https://storyset.com/illustration/potted-plants/amico,potted plants,,https://storyset.com/illustration/potted-plants/amico,1,Nature|gardening|plant
10698,storyset,https://stories.freepiklabs.com/storage/74540/Protecting-the-environment_Mesa-de-trabajo-1.svg,500,500,2024-01-12T11:55:26,protecting the environment,,https://storyset.com/illustration/protecting-the-environment/rafiki,protecting the environment,,https://storyset.com/illustration/protecting-the-environment/rafiki,1,Nature|environment|recycle
10697,storyset,https://stories.freepiklabs.com/storage/70932/Protecting-the-environment-01.svg,500,500,2024-01-12T11:55:26,protecting the environment,,https://storyset.com/illustration/protecting-the-environment/pana,protecting the environment,,https://storyset.com/illustration/protecting-the-environment/pana,1,Nature|environment|recycle
10696,storyset,https://stories.freepiklabs.com/storage/69774/Protecting-the-environment-01.svg,750,500,2024-01-12T11:55:26,protecting the environment,,https://storyset.com/illustration/protecting-the-environment/bro,protecting the environment,,https://storyset.com/illustration/protecting-the-environment/bro,1,Nature|environment|recycle
10695,storyset,https://stories.freepiklabs.com/storage/69279/Protecting-the-environment_Mesa-de-trabajo-1.svg,750,500,2024-01-12T11:55:26,protecting the environment,,https://storyset.com/illustration/protecting-the-environment/cuate,protecting the environment,,https://storyset.com/illustration/protecting-the-environment/cuate,1,Nature|environment|recycle
10694,storyset,https://stories.freepiklabs.com/storage/68866/Protecting-The-Enviroment_Mesa-de-trabajo-1.svg,500,500,2024-01-12T11:55:26,protecting the environment,,https://storyset.com/illustration/protecting-the-environment/amico,protecting the environment,,https://storyset.com/illustration/protecting-the-environment/amico,1,Nature|environment|recycle
10693,storyset,https://stories.freepiklabs.com/storage/74539/People-creating-robot_Mesa-de-trabajo-1.svg,500,500,2024-01-12T11:41:23,people creating robot,,https://storyset.com/illustration/people-creating-robot/rafiki,people creating robot,,https://storyset.com/illustration/people-creating-robot/rafiki,1,Innovation|Robot|engineer|process|technology
10692,storyset,https://stories.freepiklabs.com/storage/70931/People-creating-robot-01.svg,750,500,2024-01-12T11:41:23,people creating robot,,https://storyset.com/illustration/people-creating-robot/pana,people creating robot,,https://storyset.com/illustration/people-creating-robot/pana,1,Innovation|Robot|engineer|process|technology
10691,storyset,https://stories.freepiklabs.com/storage/69773/People-creating-robot--01.svg,750,500,2024-01-12T11:41:23,people creating robot,,https://storyset.com/illustration/people-creating-robot/bro,people creating robot,,https://storyset.com/illustration/people-creating-robot/bro,1,Innovation|Robot|engineer|process|technology
10690,storyset,https://stories.freepiklabs.com/storage/69278/People-creating-robot_Mesa-de-trabajo-1.svg,750,500,2024-01-12T11:41:23,people creating robot,,https://storyset.com/illustration/people-creating-robot/cuate,people creating robot,,https://storyset.com/illustration/people-creating-robot/cuate,1,Innovation|Robot|engineer|process|technology
10689,storyset,https://stories.freepiklabs.com/storage/68865/People-Creating-Robot_Mesa-de-trabajo-1.svg,500,500,2024-01-12T11:41:23,people creating robot,,https://storyset.com/illustration/people-creating-robot/amico,people creating robot,,https://storyset.com/illustration/people-creating-robot/amico,1,Innovation|Robot|engineer|process|technology
10688,storyset,https://stories.freepiklabs.com/storage/74538/People-using-robots_Mesa-de-trabajo-1.svg,750,500,2024-01-11T13:00:25,people using robots,,https://storyset.com/illustration/people-using-robots/rafiki,people using robots,,https://storyset.com/illustration/people-using-robots/rafiki,1,Innovation|Robot|engineer|machine|technology
